23100;3;71041;2010-01-01;9999-12-31;REFIN. CON MANTENIMIENTO DE PRODUCTOS;2020-01-30;710057
23100;3;71042;2010-01-01;9999-12-31;REFINANCIACION EMPLEADOS;2020-01-30;710058
23100;3;71043;2010-01-01;9999-12-31;ADP - PTMO HIPOT FRAN PESOS;2020-01-30;710060
23100;3;71044;2010-01-01;9999-12-31;ADP PTMO HIP PESO FIJA UVA FRANCES      ;2020-01-30;710061
23100;3;71045;2010-01-01;9999-12-31;ADP DE PRESTAMOS INDIVIDUOS PESOS;2020-01-30;710062
23100;3;71046;2010-01-01;9999-12-31;ADP  DEUDA CLEAN C/GTIA HIP UVA         ;2020-01-30;710063
23100;3;71047;2010-01-01;9999-12-31;ADP CANCELACION PP SECURITIZADO;2020-01-30;710064
23100;3;71048;2010-01-01;9999-12-31;ADP HIPO T.COMB 5 AÑOS FIJA;2020-01-30;710065
23100;3;71049;2010-01-01;9999-12-31;ADP - PP FLEXIBLE;2020-01-30;710066
23100;3;71050;2010-01-01;9999-12-31;ADP CON MANTENIMIENTO DE PRODUCTOS;2020-01-30;710067
23100;3;71051;2010-01-01;9999-12-31;ACUERDO DE PAGO EMPLEADOS;2020-01-30;710068
23100;3;71052;2010-01-01;9999-12-31;RECONDUCCIONES NODO;2020-01-30;710069
23100;3;71053;2010-01-01;9999-12-31;PTMO REFINANCIACION PLAN DE PAGOS PESOS ;2020-01-30;710071
23100;3;71054;2010-01-01;9999-12-31;PTMO REFINANCIACION-PLAN PAGO USD       ;2020-01-30;710072
23100;3;71055;2010-01-01;9999-12-31;PP RECOND ESPECIAL EXCLUSIVO EQS 90 DÍAS;2020-01-30;710073
23100;3;71056;2010-01-01;9999-12-31;PP RECOND ESPECIAL EXCLUSIVO EQS 72 MESES;2020-01-30;710074
23100;3;71057;2010-01-01;9999-12-31;PTMO ACUERDO DE PAGO PLAN PAGO PESOS    ;2020-01-30;710081
23100;3;71058;2010-01-01;9999-12-31;PTMO ACUERDO DE PAGO PLAN PAGOS USD;2020-01-30;710082
23100;3;71059;2010-01-01;9999-12-31;PP REFIN ESPECIAL EXCLUSIVO EQS 90 DÍAS;2020-01-30;710083
23100;3;71060;2010-01-01;9999-12-31;PP REFIN ESPECIAL EXCLUSIVO EQS 72 MESES;2020-01-30;710084
23100;3;71061;2010-01-01;9999-12-31;REFI VUELCO CITI                        ;2020-01-30;710085
23100;3;71062;2010-01-01;9999-12-31;REFI VUELCO CITI HIPOT CLI T FIJA       ;2020-01-30;710086
23100;3;71063;2010-01-01;9999-12-31;REFINANCIACION NODO                     ;2020-01-30;710090
23100;3;71064;2010-01-01;9999-12-31;REFINANCIACION FLEXIBLE C/PREMIO          ;2020-01-30;710091
23100;3;71065;2010-01-01;9999-12-31;ACUERDOS DE PAGO FLEXIBLE C/PREMIO              ;2020-01-30;710092
23100;3;71066;2010-01-01;9999-12-31;PP ACUERDO DE PAGO ESPECIAL EXCLUSIVO EQS 90 DÍAS;2020-01-30;710093
23100;3;71067;2010-01-01;9999-12-31;PP ACUERDO DE PAGO ESPECIAL EXCLUSIVO EQS 72 MESES;2020-01-30;710094
23100;3;71068;2010-01-01;9999-12-31;REFINANC FLEXIBLE S/PREMIO              ;2020-01-30;710095
23100;3;71069;2010-01-01;9999-12-31;ACU.PAGO FLEXIBLE S/PREMIO              ;2020-01-30;710096
23100;3;71070;2010-01-01;9999-12-31;REFINANCIACION DEUDA TARJETA DE CREDITO ;2020-01-30;710097
23100;3;71071;2010-01-01;9999-12-31;REF NODO DEUDA TARJETA DE CREDITO       ;2020-01-30;710098
23100;3;71072;2010-01-01;9999-12-31;PTMO CORP REFIN. SOLA FIRMA EN PESOS;2020-01-30;710101
23100;3;71073;2010-01-01;9999-12-31;PTMO CORP REFIN. ADEL. ESP. EN PESOS;2020-01-30;710102
23100;3;71074;2010-01-01;9999-12-31;PTMO CORP REFIN. S FIRMA $ C.UNICA;2020-01-30;710103
23100;3;71075;2010-01-01;9999-12-31;PTMO CORP REFIN. ADEL ESP  $  C.UNICA;2020-01-30;710104
23100;3;71076;2010-01-01;9999-12-31;PTMO CORP REFIN. ADEL ESP C.UNICA PES;2020-01-30;710105
23100;3;71077;2010-01-01;9999-12-31;CUADROS IRREG REFINANCIACIONES EN PESOS;2020-01-30;710106
23100;3;71078;2010-01-01;9999-12-31;REFIN. PREST. IRREGULARES EN DOLARES;2020-01-30;710107
23100;3;71079;2010-01-01;9999-12-31;REF.P.CORP. SIST.ALEMAN TVARIABLE$;2020-01-30;710108
23100;3;71080;2010-01-01;9999-12-31;PTMO CORP RECOND. SOLA FIRMA EN PESOS;2020-01-30;710121
23100;3;71081;2010-01-01;9999-12-31;PTMO CORP RECOND. ADEL. ESP. EN PESOS;2020-01-30;710122
23100;3;71082;2010-01-01;9999-12-31;PTMO CORP RECOND. S FIRMA $ C.UNICA;2020-01-30;710123
23100;3;71083;2010-01-01;9999-12-31;PTMO CORP RECOND. ADEL ESP  $  C.UNICA;2020-01-30;710124
23100;3;71084;2010-01-01;9999-12-31;PTMO CORP RECOND. ADEL ESP C.UNICA PES;2020-01-30;710125
23100;3;71085;2010-01-01;9999-12-31;CUADROS IRREG RECONDUCCIONES EN PESOS;2020-01-30;710126
23100;3;71086;2010-01-01;9999-12-31;RECOND. PREST. IRREGULARES EN DOLARES;2020-01-30;710127
23100;3;71087;2010-01-01;9999-12-31;RECOND. P.CORP. SIST.ALEMAN TVARIABLE$;2020-01-30;710128
23100;3;71088;2010-01-01;9999-12-31;PTMO CORP REFIN. SOLA FIRMA EN PESOS;2020-01-30;710131
23100;3;71089;2010-01-01;9999-12-31;PTMO CORP REFIN. ADEL. ESP. EN PESOS;2020-01-30;710132
23100;3;71090;2010-01-01;9999-12-31;PTMO CORP REFIN. S FIRMA $ C.UNICA;2020-01-30;710133
23100;3;71091;2010-01-01;9999-12-31;PTMO CORP REFIN. ADEL ESP  $  C.UNICA;2020-01-30;710134
23100;3;71092;2010-01-01;9999-12-31;PTMO CORP REFIN. ADEL ESP C.UNICA PES;2020-01-30;710135
23100;3;71093;2010-01-01;9999-12-31;CUADROS IRREG REFINANCIACIONES EN PESOS;2020-01-30;710136
23100;3;71094;2010-01-01;9999-12-31;REFIN PREST. IRREGULARES EN DOLARES;2020-01-30;710137
23100;3;71095;2010-01-01;9999-12-31;REFIN. P.CORP. SIST.ALEMAN TVARIABLE$;2020-01-30;710138
23100;3;71096;2010-01-01;9999-12-31;PTMO CORP ADP SOLA FIRMA EN PESOS;2020-01-30;710141
23100;3;71097;2010-01-01;9999-12-31;PTMO CORP ADP ADEL. ESP. EN PESOS;2020-01-30;710142
23100;3;71098;2010-01-01;9999-12-31;PTMO CORP ADP S FIRMA $ C.UNICA;2020-01-30;710143
23100;3;71099;2010-01-01;9999-12-31;PTMO CORP ADP ADEL ESP  $  C.UNICA;2020-01-30;710144
23100;3;71100;2010-01-01;9999-12-31;PTMO CORP ADP ADEL ESP C.UNICA PES;2020-01-30;710145
23100;3;71101;2010-01-01;9999-12-31;CUADROS IRREG ACUERDOS DE PAGO EN PESOS;2020-01-30;710146
23100;3;71102;2010-01-01;9999-12-31;ADP. PREST. IRREGULARES EN DOLARES;2020-01-30;710147
23100;3;71103;2010-01-01;9999-12-31;ADP P.CORP. SIST.ALEMAN TVARIABLE$;2020-01-30;710148
23100;3;71104;2010-01-01;9999-12-31;PTMO PYME REFIN. SIST FRANCES PESOS;2020-01-30;710201
23100;3;71105;2010-01-01;9999-12-31;REFINAN PYME SOLA FIRMA ARS REPACT;2020-01-30;710202
23100;3;71106;2010-01-01;9999-12-31;PTMO PYME REFIN. SIST FRANCES PESIFICADO;2020-01-30;710203
23100;3;71107;2010-01-01;9999-12-31;REFI PYME SOLA FIRMA ARS C.UNICA TAS R;2020-01-30;710204
23100;3;71108;2010-01-01;9999-12-31;PMO EPA CUADROS IRREGUL REFINANCIADOS;2020-01-30;710270
23100;3;71109;2010-01-01;9999-12-31;PTMO PYME-CPP REFIN. SIST FRANCES PESOS;2020-01-30;710301
23100;3;71110;2010-01-01;9999-12-31;REFINAN CPP SOLA FIRMA ARS TASA REPAC;2020-01-30;710302
23100;3;71111;2010-01-01;9999-12-31;PTMO PYME-CPP REFIN. SIST FRANCES PESIF;2020-01-30;710303
23100;3;71112;2010-01-01;9999-12-31;REFINAN CPP SOLA FIRMA $ C.UNIC RE;2020-01-30;710304
23100;3;71113;2010-01-01;9999-12-31;PTMO PYM-STAND REFIN FRACES PESOS;2020-01-30;710305
23100;3;71114;2010-01-01;9999-12-31;PTMO PYM-STAND REFIN BULLET PESOS;2020-01-30;710306
23100;3;71115;2010-01-01;9999-12-31;ES$ AMORT SEMESTRAL;2020-01-30;710307
23100;3;71116;2010-01-01;9999-12-31;PTMO PYM STAD REFIN CI;2020-01-30;710308
23100;3;71117;2010-01-01;9999-12-31;PTMO PYM STAND REFI CAR;2020-01-30;710309
23100;3;71118;2010-01-01;9999-12-31;PTMO PYME-CPP RECOND. SIST FRANCES PESOS;2020-01-30;710321
23100;3;71119;2010-01-01;9999-12-31;RECOND. CPP SOLA FIRMA ARS TASA REPAC   ;2020-01-30;710322
23100;3;71120;2010-01-01;9999-12-31;RECOND. CPP SOLA FIRMA $ C.UNIC RE      ;2020-01-30;710324
23100;3;71121;2010-01-01;9999-12-31;PTMO PYM-STAND RECOND. FRANCES PESOS;2020-01-30;710325
23100;3;71122;2010-01-01;9999-12-31;PTMO PYM-STAND RECOND. BULLET PESOS;2020-01-30;710326
23100;3;71123;2010-01-01;9999-12-31;RECOND. PTMO PYM STAND FRANC AMORT SEMESTRAL AGRO;2020-01-30;710327
23100;3;71124;2010-01-01;9999-12-31;RECOND. -PTMO PYM STAND CUADROS IRREGULARES;2020-01-30;710328
23100;3;71125;2010-01-01;9999-12-31;RECOND. - PTMO PYM STAND FLEXIBLE;2020-01-30;710329
23100;3;71126;2010-01-01;9999-12-31;RECOND EPA-ALEM-TŒF-AMORT SEM-$-SPGRACIA;2020-01-30;710330
23100;3;71127;2010-01-01;9999-12-31;PTMO PYME-CPP REFIN SIST FRANCES PESOS;2020-01-30;710331
23100;3;71128;2010-01-01;9999-12-31;REFINAN. CPP SOLA FIRMA ARS TASA REPAC  ;2020-01-30;710332
23100;3;71129;2010-01-01;9999-12-31;REFINAN. CPP SOLA FIRMA $ C.UNIC RE     ;2020-01-30;710334
23100;3;71130;2010-01-01;9999-12-31;PTMO PYM-STAND REFIN. FRANCES PESOS;2020-01-30;710335
23100;3;71131;2010-01-01;9999-12-31;PTMO PYM-STAND REFIN. BULLET PESOS;2020-01-30;710336
23100;3;71132;2010-01-01;9999-12-31;REFIN. PTMO PYM STAND FRANC AMORT SEMESTRAL AGRO;2020-01-30;710337
23100;3;71133;2010-01-01;9999-12-31;REFIN. - PTMO PYM STAND CUADROS IRREGULARES;2020-01-30;710338
23100;3;71134;2010-01-01;9999-12-31;REFIN. - PTMO PYM STAND FLEXIBLE;2020-01-30;710339
23100;3;71135;2010-01-01;9999-12-31;PTMO PYME-CPP ADP. SIST FRANCES PESOS;2020-01-30;710341
23100;3;71136;2010-01-01;9999-12-31;ADP CPP SOLA FIRMA ARS TASA REPAC       ;2020-01-30;710342
23100;3;71137;2010-01-01;9999-12-31;ADP CPP SOLA FIRMA $ C.UNIC RE          ;2020-01-30;710344
23100;3;71138;2010-01-01;9999-12-31;PTMO PYM-STAND ADP FRANCES PESOS;2020-01-30;710345
23100;3;71139;2010-01-01;9999-12-31;PTMO PYM-STAND ADP BULLET PESOS;2020-01-30;710346
23100;3;71140;2010-01-01;9999-12-31;ADP PTMO PYM STAND FRANC AMORT SEMESTRAL AGRO;2020-01-30;710347
23100;3;71141;2010-01-01;9999-12-31;ADP - PTMO PYM STAND CUADROS IRREGULARES;2020-01-30;710348
23100;3;71142;2010-01-01;9999-12-31;ADP - PTMO PYM STAND FLEXIBLE;2020-01-30;710349
23100;3;71143;2010-01-01;9999-12-31;PTMO PYME RECOND. SIST FRANCES PESOS;2020-01-30;710421
23100;3;71144;2010-01-01;9999-12-31;RECOND.PYME-ALEMAN-T FIJA-AMORT.M-$-CPG ;2020-01-30;710422
23100;3;71145;2010-01-01;9999-12-31;NODO RECOND FRAN TF AMORT M $ SPGRACIA  ;2020-01-30;710423
23100;3;71146;2010-01-01;9999-12-31;RECOND. SOLA FIRMA ARS C.UNICA TAS R    ;2020-01-30;710424
23100;3;71147;2010-01-01;9999-12-31;RECOND UVA EPA FRAN TF AMORT M $ SPGRAC ;2020-01-30;710425
23100;3;71148;2010-01-01;9999-12-31;PTMO PYME REFIN. SIST FRANCES PESOS;2020-01-30;710431
23100;3;71149;2010-01-01;9999-12-31;REFIN.PYME-ALEMAN-T FIJA-AMORT.M-$-CPG ;2020-01-30;710432
23100;3;71150;2010-01-01;9999-12-31;NODO REFI FRAN TF AMORT M $ SPGRACIA    ;2020-01-30;710433
23100;3;71151;2010-01-01;9999-12-31;REFIN. SOLA FIRMA ARS C.UNICA TAS R     ;2020-01-30;710434
23100;3;71152;2010-01-01;9999-12-31;REFIN UVA EPA FRAN TF AMORT M $ SPGRAC  ;2020-01-30;710435
23100;3;71153;2010-01-01;9999-12-31;PTMO PYME ADP. SIST FRANCES PESOS;2020-01-30;710441
23100;3;71154;2010-01-01;9999-12-31;ADP PYME-ALEMAN-T FIJA-AMORT.M-$-CPG ;2020-01-30;710442
23100;3;71155;2010-01-01;9999-12-31;RECONDUCCION TRAD IND UVA               ;2020-01-30;710443
23100;3;71156;2010-01-01;9999-12-31;ADP PYME SOLA FIRMA ARS C.UNICA TAS R   ;2020-01-30;710444
23100;3;71157;2010-01-01;9999-12-31;RECONDUCCION CON MANT DE PROD UVA       ;2020-01-30;710447
23100;3;71158;2010-01-01;9999-12-31;RECONDUCCION EMPLEADOS UVA              ;2020-01-30;710448
23100;3;71159;2010-01-01;9999-12-31;REFINANCIACION TRAD IND UVA             ;2020-01-30;710452
23100;3;71160;2010-01-01;9999-12-31;REFINANCIACION CON MANT DE PROD UVA     ;2020-01-30;710457
23100;3;71161;2010-01-01;9999-12-31;REFINANCIACION EMPLEADOS UVA            ;2020-01-30;710458
23100;3;71162;2010-01-01;9999-12-31;ADP TRADICIONAL IND UVA                 ;2020-01-30;710462
23100;3;71163;2010-01-01;9999-12-31;ADP EMPLEADOS UVA                       ;2020-01-30;710468
23100;3;71164;2010-01-01;9999-12-31;RECONDUCCION NODO UVA                   ;2020-01-30;710469
23100;3;71165;2010-01-01;9999-12-31;PMO EPA CUADROS IRREGUL RECONDUCIDOS;2020-01-30;710471
23100;3;71166;2010-01-01;9999-12-31;PMO EPA CUADROS IRREGUL REFINANCIADOS;2020-01-30;710472
23100;3;71167;2010-01-01;9999-12-31;PMO EPA CUADROS IRREGUL - ACUERDOS DE PAGO;2020-01-30;710473
23100;3;71168;2010-01-01;9999-12-31;REFINANCIACION NODO UVA                 ;2020-01-30;710490
23100;3;71169;2010-01-01;9999-12-31;SOLICITUD REFI -90 TRAD PESOS           ;2020-01-30;710542
23100;3;71170;2010-01-01;9999-12-31;SOLICITUD REF-90C/MANTPROD              ;2020-01-30;710547
23100;3;71171;2010-01-01;9999-12-31;SOLICITUD REF+90TRADICIONAL$            ;2020-01-30;710552
23100;3;71172;2010-01-01;9999-12-31;SOLICITUD REF+90C/MANTPROD              ;2020-01-30;710557
23100;3;71173;2010-01-01;9999-12-31;SOLICITUD REFI+360 TRAD PESOS           ;2020-01-30;710562
23100;3;71174;2010-01-01;9999-12-31;SOLICITUD REFI+360 C/MANT PROD          ;2020-01-30;710567
23100;3;71175;2010-01-01;9999-12-31;SOLICITUD REFI-90NODO                   ;2020-01-30;710569
23100;3;71176;2010-01-01;9999-12-31;SOLICITUD PLAN DE PAGO MORIA            ;2020-01-30;710571
23100;3;71177;2010-01-01;9999-12-31;SOLICITUD REFI - 90 C/90D DE GRACIA     ;2020-01-30;710573
23100;3;71178;2010-01-01;9999-12-31;SOLICITUD PLAN DE PAGO MORIA            ;2020-01-30;710581
23100;3;71179;2010-01-01;9999-12-31;SOLICITUD REF+90C/90DGRACIA             ;2020-01-30;710583
23100;3;71180;2010-01-01;9999-12-31;SOLICITUD REF+90NODO                    ;2020-01-30;710590
23100;3;71181;2010-01-01;9999-12-31;SOLICITUD REFI FLEXIBLE C/PREMIO        ;2020-01-30;710591
23100;3;71182;2010-01-01;9999-12-31;SOLICITUD ADP FLEXIBLE C/PREMIO         ;2020-01-30;710592
23100;3;71183;2010-01-01;9999-12-31;SOLICITUD REFI+360C/90DIAS DE GRACIA    ;2020-01-30;710593
23100;3;71184;2010-01-01;9999-12-31;SOLICITUD REFI FLEXIBLE S/PREMIO        ;2020-01-30;710595
23100;3;71185;2010-01-01;9999-12-31;SOLICITUD ADP FLEXIBLE S/PREMIO         ;2020-01-30;710596
23100;3;71186;2010-01-01;9999-12-31;G y M RECOND CORP-ALEM-T° F-AD.ESP-AMOR.M-$-CPG;2020-01-30;711122
23100;3;74001;2010-01-01;9999-12-31;AVAL CORPORATE FIANZA OTORGADA ARS;2020-01-30;740001
23100;3;74002;2010-01-01;9999-12-31;AVAL CORPORATE FIANZA OTORGADA USD;2020-01-30;740002
23100;3;74003;2010-01-01;9999-12-31;AVAL PYME FIANZA OTORGADA ARS;2020-01-30;740003
23100;3;74004;2010-01-01;9999-12-31;AVAL PYME FIANZA OTORGADA USD;2020-01-30;740004
23100;3;74005;2010-01-01;9999-12-31;AVAL CORPORATE FIANZA OTORGADA ARS DIAS;2020-01-30;740005
23100;3;74006;2010-01-01;9999-12-31;AVAL CORPORATE FIANZA OTORGADA USD DIAS;2020-01-30;740006
23100;3;74007;2010-01-01;9999-12-31;AVAL PYME FIANZA OTORGADA ARS DIAS;2020-01-30;740007
23100;3;74008;2010-01-01;9999-12-31;AVAL PYME FIANZA OTORGADA USD DIAS;2020-01-30;740008
23100;3;79001;2010-01-01;9999-12-31;PRESTAMOS SAN LUIS;2020-01-30;79SL10
23100;3;81001;2010-01-01;9999-12-31;Tarjetas Banelco;2020-01-30;810000
23100;3;81002;2010-01-01;9999-12-31;Tarjetas Banelco - ACAH;2020-01-30;810010
23100;3;81003;2010-01-01;9999-12-31;Tarjetas Banelco - ACTE;2020-01-30;810012
23100;3;82001;2010-01-01;9999-12-31;Domiciliaciones - ACCD;2020-01-30;820013
23100;3;83001;2010-01-01;9999-12-31;ELECTRON SIN CUENTA;2020-01-30;830000
23100;3;90001;2010-01-01;9999-12-31;INFINITY GOLD;2020-01-30;900001
23100;3;90002;2010-01-01;9999-12-31;INFINITY GOLD PAS.V2;2020-01-30;900002
23100;3;90003;2010-01-01;9999-12-31;INFINITY GOLD B&P;2020-01-30;900003
23100;3;90004;2010-01-01;9999-12-31;EXCITI PN GOLDS;2020-01-30;900004
23100;3;90005;2010-01-01;9999-12-31;PAQUETE TC GOLD                         ;2020-01-30;900005
23100;3;90006;2010-01-01;9999-12-31;IG-UNIV;2020-01-30;900040
23100;3;90007;2010-01-01;9999-12-31;IG-UNIV.B.PASCAL;2020-01-30;900041
23100;3;90008;2010-01-01;9999-12-31;IG-UNIV.AUSTRAL;2020-01-30;900042
23100;3;90009;2010-01-01;9999-12-31;IG-UNIV.BELGRANO;2020-01-30;900043
23100;3;90010;2010-01-01;9999-12-31;IG-UNIV.ATLANTIDA;2020-01-30;900044
23100;3;90011;2010-01-01;9999-12-31;IG-UNIV.ITBA;2020-01-30;900045
23100;3;90012;2010-01-01;9999-12-31;IG-UNIV.NAC.CENTRO BA;2020-01-30;900046
23100;3;90013;2010-01-01;9999-12-31;IG-UNIV.PALERMO;2020-01-30;900047
23100;3;90014;2010-01-01;9999-12-31;IG-UNIV.NAC.QUILMES;2020-01-30;900048
23100;3;90015;2010-01-01;9999-12-31;IG-UNIV.CONCEP.URUGUAY;2020-01-30;900049
23100;3;90016;2010-01-01;9999-12-31;IG-UNIV.LA MATANZA;2020-01-30;900050
23100;3;90017;2010-01-01;9999-12-31;IG-UNIV.CAT.SALTA;2020-01-30;900051
23100;3;90018;2010-01-01;9999-12-31;IG-UNIV.CAT.SGO.;2020-01-30;900052
23100;3;90019;2010-01-01;9999-12-31;INFINITY GOLD UNIV 14;2020-01-30;900053
23100;3;90020;2010-01-01;9999-12-31;INFINITY GOLD UNIV 15;2020-01-30;900054
23100;3;90021;2010-01-01;9999-12-31;INFINITY GOLD UNIV 16;2020-01-30;900055
23100;3;90022;2010-01-01;9999-12-31;INFINITY GOLD UNIV 17;2020-01-30;900056
23100;3;90023;2010-01-01;9999-12-31;INFINITY GOLD UNIV 18;2020-01-30;900057
23100;3;90024;2010-01-01;9999-12-31;INFINITY GOLD UNIV 19;2020-01-30;900058
23100;3;90025;2010-01-01;9999-12-31;INFINITY GOLD UNIV 20;2020-01-30;900059
23100;3;90026;2010-01-01;9999-12-31;INFINITY GOLD;2020-01-30;900062
23100;3;90027;2010-01-01;9999-12-31;INFINITY GOLD UNVERSIDADES MA;2020-01-30;900063
23100;3;90028;2010-01-01;9999-12-31;INFINITY PLATINUM;2020-01-30;900350
23100;3;90029;2010-01-01;9999-12-31;INFINITY PLATINUM B&P;2020-01-30;900351
23100;3;90030;2010-01-01;9999-12-31;PAQUETE TC PLATINUM SELECT              ;2020-01-30;900352
23100;3;90031;2010-01-01;9999-12-31;PAQUETE TC PLATINUM                     ;2020-01-30;900353
23100;3;90032;2010-01-01;9999-12-31;PACK TC PLATINUM ADVANCE                ;2020-01-30;900354
23100;3;90033;2010-01-01;9999-12-31;PACK NEGOCIO BLACK                      ;2020-01-30;900356
23100;3;90034;2010-01-01;9999-12-31;PACK TC BLACK ADVANCE                   ;2020-01-30;900357
23100;3;90035;2010-01-01;9999-12-31;PAQUETE TC BLACK                        ;2020-01-30;900358
23100;3;90036;2010-01-01;9999-12-31;INFINITY;2020-01-30;900500
23100;3;90037;2010-01-01;9999-12-31;INFINITY PAS.V2;2020-01-30;900501
23100;3;90038;2010-01-01;9999-12-31;PAQUETE TC INTERNACIONAL                ;2020-01-30;900502
23100;3;90039;2010-01-01;9999-12-31;INFINITY B&P;2020-01-30;900503
23100;3;90040;2010-01-01;9999-12-31;PACK TC INTER ADVANCE                   ;2020-01-30;900504
23100;3;90041;2010-01-01;9999-12-31;IU-UNIV;2020-01-30;900540
23100;3;90042;2010-01-01;9999-12-31;IU-UNIV.B.PASCAL;2020-01-30;900541
23100;3;90043;2010-01-01;9999-12-31;IU-UNIV.AUSTRAL;2020-01-30;900542
23100;3;90044;2010-01-01;9999-12-31;IU-UNIV.BELGRANO;2020-01-30;900543
23100;3;90045;2010-01-01;9999-12-31;IU-UNIV.ATLANTIDA;2020-01-30;900544
23100;3;90046;2010-01-01;9999-12-31;IU-UNIV.ITBA;2020-01-30;900545
23100;3;90047;2010-01-01;9999-12-31;IU-UNIV.NAC.CENTRO BA;2020-01-30;900546
23100;3;90048;2010-01-01;9999-12-31;IU-UNIV.PALERMO;2020-01-30;900547
23100;3;90049;2010-01-01;9999-12-31;IU-UNIV.NAC.QUILMES;2020-01-30;900548
23100;3;90050;2010-01-01;9999-12-31;IU-UNIV.CONCEP.URUGUAY;2020-01-30;900549
23100;3;90051;2010-01-01;9999-12-31;IU-UNIV.LA MATANZA;2020-01-30;900550
23100;3;90052;2010-01-01;9999-12-31;IU-UNIV.CAT.SALTA;2020-01-30;900551
23100;3;90053;2010-01-01;9999-12-31;IU-UNIV.CATO.SGO.;2020-01-30;900552
23100;3;90054;2010-01-01;9999-12-31;INFINITY  UNIV 14;2020-01-30;900553
23100;3;90055;2010-01-01;9999-12-31;INFINITY  UNIV 15;2020-01-30;900554
23100;3;90056;2010-01-01;9999-12-31;INFINITY  UNIV 16;2020-01-30;900555
23100;3;90057;2010-01-01;9999-12-31;INFINITY  UNIV 17;2020-01-30;900556
23100;3;90058;2010-01-01;9999-12-31;INFINITY  UNIV 18;2020-01-30;900557
23100;3;90059;2010-01-01;9999-12-31;INFINITY  UNIV 19;2020-01-30;900558
23100;3;90060;2010-01-01;9999-12-31;INFINITY  UNIV 20;2020-01-30;900559
23100;3;90061;2010-01-01;9999-12-31;INFINITY;2020-01-30;900562
23100;3;90062;2010-01-01;9999-12-31;INFINITY  UNIVERSIDADES MA;2020-01-30;900563
23100;3;90063;2010-01-01;9999-12-31;RIO GLOBAL;2020-01-30;901000
23100;3;90064;2010-01-01;9999-12-31;RGLOB UNIV;2020-01-30;901001
23100;3;90065;2010-01-01;9999-12-31;SUPERCUENTA 2;2020-01-30;901250
23100;3;90066;2010-01-01;9999-12-31;SC2-UNIV;2020-01-30;901300
23100;3;90067;2010-01-01;9999-12-31;SC2-UNIV.B.PASCAL;2020-01-30;901301
23100;3;90068;2010-01-01;9999-12-31;SC2-UNIV.AUSTRAL;2020-01-30;901302
23100;3;90069;2010-01-01;9999-12-31;SC2-UNIV.BELGRANO;2020-01-30;901303
23100;3;90070;2010-01-01;9999-12-31;SC2-UNIV.ATLANTIDA;2020-01-30;901304
23100;3;90071;2010-01-01;9999-12-31;SC2-UNIV.ITBA;2020-01-30;901305
23100;3;90072;2010-01-01;9999-12-31;SC2-UNIV.NAC.CENTRO BA;2020-01-30;901306
23100;3;90073;2010-01-01;9999-12-31;SC2-UNIV.PALERMO;2020-01-30;901307
23100;3;90074;2010-01-01;9999-12-31;SC2-UNIV.NAC.QUILMES;2020-01-30;901308
23100;3;90075;2010-01-01;9999-12-31;SC2-UNIV.CONCEP.URUGUAY;2020-01-30;901309
23100;3;90076;2010-01-01;9999-12-31;SC2-UNIV.LA MATANZA;2020-01-30;901310
23100;3;90077;2010-01-01;9999-12-31;SC2-UNIV.CAT.SALTA;2020-01-30;901311
23100;3;90078;2010-01-01;9999-12-31;SC2-UNIV.CATO.SGO.;2020-01-30;901312
23100;3;90079;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 14;2020-01-30;901313
23100;3;90080;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 15;2020-01-30;901314
23100;3;90081;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 16;2020-01-30;901315
23100;3;90082;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 17;2020-01-30;901316
23100;3;90083;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 18;2020-01-30;901317
23100;3;90084;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 19;2020-01-30;901318
23100;3;90085;2010-01-01;9999-12-31;SUPERCUENTA 2  UNIV 20;2020-01-30;901319
23100;3;90086;2010-01-01;9999-12-31;SUPERCUENTA 2;2020-01-30;901375
23100;3;90087;2010-01-01;9999-12-31;SUPERCUENTA 2 PAS.V2;2020-01-30;901376
23100;3;90088;2010-01-01;9999-12-31;SUPERCUENTA 2 CON CHEQUERA;2020-01-30;901377
23100;3;90089;2010-01-01;9999-12-31;SC2 C/CHEQ UNIV;2020-01-30;901378
23100;3;90090;2010-01-01;9999-12-31;SUPERUCENTA 2 UNIVERSITARIA MA;2020-01-30;901391
23100;3;90091;2010-01-01;9999-12-31;CLASSIC;2020-01-30;901500
23100;3;90092;2010-01-01;9999-12-31;CLASS UNIV;2020-01-30;901501
23100;3;90093;2010-01-01;9999-12-31;SUPERCUENTA 3;2020-01-30;901750
23100;3;90094;2010-01-01;9999-12-31;SUPERCUENTA 3 PAS.V2;2020-01-30;901751
23100;3;90095;2010-01-01;9999-12-31;SUPERCUENTA 3 CON CHEQUERA;2020-01-30;901752
23100;3;90096;2010-01-01;9999-12-31;SC3 CH UNIV;2020-01-30;901753
23100;3;90097;2010-01-01;9999-12-31;EXCITI SC3                              ;2020-01-30;901754
23100;3;90098;2010-01-01;9999-12-31;SC3-UNIV;2020-01-30;901780
